name	rawTweet	date
DINAH  FOR  JUSTICE ⭐️⭐️⭐️ 🦋🇺🇸🦋🇺🇸🦋🇺🇸🦋	"RT @82ndABNDiv: In case you missed it...
Earlier this week, @82ndABNDiv senior leaders tested out the newly issued Gym in a Box or GiB. 
Th…"	Feb 14 2020
MikeDianaAutrey⭐⭐⭐	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
All American Division	"In case you missed it...
Earlier this week, @82ndABNDiv senior leaders tested out the newly issued Gym in a Box or… https://t.co/ia1zQTWuNW"	Feb 14 2020
TexMom ⭐️⭐️⭐️ #FreeFlynn	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Crazy Broward County Election Official #MAGA 🇦🇺	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Aaron Rich	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Peanuts Gallery	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
PDBR	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Zachary	"RT @82ndABNDiv: In case you missed it...
Earlier this week, @82ndABNDiv senior leaders tested out the newly issued Gym in a Box or GiB. 
Th…"	Feb 14 2020
Debbie	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Katrina	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Siggy	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Tracy Burgett Trobaugh	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
LOWI SPOTTER INFO	Special Visitor: Austrian Airlines Date: () Dep: 2020-02-17(15:00) To: VIE Acft: DH8D Remark: ferry https://t.co/AbGyCwJqnF	Feb 14 2020
Lori  Bee	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Erich Reimer	RT @ErichReimer: To be in the U.S. Army it's no longer acceptable to be in good shape - you have to be in peak physical condition. Loved it…	Feb 14 2020
Commo Dude	@SigO26BVelma @LorenzoLlorente @TonyAggie @WTFIOGuy Well yes - obviously we’re still held accountable. But if we ca… https://t.co/NYtqGs3fi5	Feb 14 2020
xuclajock#26	Hey people it’s 1250am at hq - told the commander we are moving  now and going to live in the acft shelters which i… https://t.co/2RV5OtjG1g	Feb 14 2020
mgray72531386	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Emotional Support Drill	Ran 5 iterations of the ACFT today. 240 soldiers tested. Average time for each iteration 95 mins 37 seconds. Im pre… https://t.co/Zg6j50a5DZ	Feb 14 2020
kitkat	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Dogs.Dazed.Again	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
The Thunder Rolls	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
K	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
ThankGod4Trump - TEXT TRUMP TO 88022	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
SoldierOfLiberty17⭐⭐⭐	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Stacie hulsey	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
TheStorm	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Vindic8tr	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Airborne Heel	"RT @82ndABNDiv: In case you missed it...
Earlier this week, @82ndABNDiv senior leaders tested out the newly issued Gym in a Box or GiB. 
Th…"	Feb 14 2020
Cymblene Jones	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
tonton ton❈	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Mortar Mom	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
𝕃𝕠𝕟𝕖 𝕎𝕠𝕝𝕗 🌟🌟🌟	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
🇺🇸	"RT @82ndABNDiv: In case you missed it...
Earlier this week, @82ndABNDiv senior leaders tested out the newly issued Gym in a Box or GiB. 
Th…"	Feb 14 2020
MarieTweets 🇺🇸	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Jessica Scott	ACFT tip: start the retirement paperwork and leave the hoah shit for the young. https://t.co/UaSku0gBg4	Feb 14 2020
Jessica Scott	I am NOT going down an ACFT rabbit hole of rage tonight. No sir. https://t.co/X7ltwCx4Kh	Feb 14 2020
WTF Grand Admiral of Propaganda	@JessicaScott09 I took one ACFT, before I retired. One. I knew that our culture had to change when I couldn't feel my legs. 🤣	Feb 14 2020
SNAFU SGT	ACFT tip: start sleeping on the floor in preparation for that back pain. https://t.co/dRes4hkqbi	Feb 14 2020
SNAFU SGT	ACFT tip: you’re now all getting referrals for physical therapy https://t.co/dRes4hkqbi	Feb 14 2020
Jessica Scott	RT @SNAFU_Sara: ACFT tip: start sleeping on the floor in preparation for that back pain.	Feb 14 2020
Jessica Scott	RT @SNAFU_Sara: ACFT tip: you’re now all getting referrals for physical therapy	Feb 14 2020
SNAFU SGT	@WTFIOGuy @JessicaScott09 not a fan as the acft as a make/break your career test. I do think it’s a great workout.… https://t.co/XyO2ojCGGt	Feb 14 2020
Dave	RT @JessicaScott09: ACFT tip: start the retirement paperwork and leave the hoah shit for the young.	Feb 14 2020
SNAFU SGT	RT @TSgRobertELee: @SNAFU_Sara ACFT tip: find the Chinese and Russian agents in the Pentagon who came up with method of destroying the Army…	Feb 14 2020
Robert E. Lee	@SNAFU_Sara ACFT tip: find the Chinese and Russian agents in the Pentagon who came up with method of destroying the… https://t.co/VhzxOiFzmR	Feb 14 2020
𝔻𝕪𝕟𝕒𝕥𝕣𝕖 𝕥𝕙𝕖 𝕎𝕒𝕜𝕖𝕟𝕖𝕣 ♜✌	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Michael D    ⚓   #MAGAveteran	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Mike Moore, DO	RT @WTFIOGuy: ACFT Tip....	Feb 14 2020
GREEKWARHAMMER	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
S Sullivan	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
R. D.	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
