name	rawTweet	date	url
1244690228557668352	RT @DailyLimbaugh: The ChiComs have been lying about this virus from the get-go! The Chinese government is built on deceit. Communism is bu…	Apr 04 2020	https://twitter.com/mitragh9/status/1246572760077406208
1221928197081718784	"Discharged CCP virus patients reinfected. Student disappears after calli...  https://t.co/K3D1xz4SEN via @YouTube
S… https://t.co/6BQnv9ZGgh"	Apr 04 2020	https://twitter.com/RavenWo50219337/status/1246572750157774849
47637809	RT @Potato51194507: @iheartmindy @AOC Only AOC would try to blame a Chinese Virus on white people	Apr 04 2020	https://twitter.com/montydonohew/status/1246572743660797952
825243162201448448	60/n If not for the draconian quarantine measures enacted by the Chinese government. In effect, the quarantines are… https://t.co/eOgOOJZvlE	Apr 04 2020	https://twitter.com/Aabhas24/status/1246572741446094848
768322265725407232	"RT @LarrySchweikart: 1) https://t.co/zL9qSinls1
Well . . . anyone remember this? 

""we BUILT a CHIMERIC virus encoding a novel, zoonotic Co…"	Apr 04 2020	https://twitter.com/ask_the_cove/status/1246572735431499776
280296013	RT @Laurie_Garrett: A Chinese research paper says a #COVID19 patient shed  infectious virus for 49 days -- shedding stopped when he was adm…	Apr 04 2020	https://twitter.com/hourights/status/1246572732969435136
26147623	RT @BenKTallmadge: Besides spreading Wuhan virus, lying that it couldn’t be transmitted human to human, stealing antivirus drug Remdisivir…	Apr 04 2020	https://twitter.com/topvmom/status/1246572731224727555
954806147462127616	"RT @charliekirk11: A WHO spokesperson just said the public is “over-focused” on China’s inaccurate virus numbers

No. China lied &amp; people d…"	Apr 04 2020	https://twitter.com/deplorabledame1/status/1246572691404054534
259789277	RT @TIME: “I don’t know what you’re thinking.” The head of a visiting Chinese Red Cross delegation helping Italy respond to the coronavirus…	Apr 04 2020	https://twitter.com/gsanc01/status/1246572691055947780
1490177186	"RT @KenRoth: The dangerous censorship continues: Chinese ""officials are pushing relatives to bury their dead quickly and quietly, and they…"	Apr 04 2020	https://twitter.com/DiogoMMGue/status/1246572681958428678
925846662630854656	"RT @LarrySchweikart: 1) https://t.co/zL9qSinls1
Well . . . anyone remember this? 

""we BUILT a CHIMERIC virus encoding a novel, zoonotic Co…"	Apr 04 2020	https://twitter.com/HulseWagner3/status/1246572679458705408
1241564893272301569	@Honeybee33_ Hardly appears like it's designed to contain a virus 🤔🤔🤔	Apr 04 2020	https://twitter.com/corona_chinese/status/1246572679093723137
1208915134372044800	"RT @LarrySchweikart: 1) https://t.co/zL9qSinls1
Well . . . anyone remember this? 

""we BUILT a CHIMERIC virus encoding a novel, zoonotic Co…"	Apr 04 2020	https://twitter.com/Applehigh2/status/1246572679026692100
843863391093559297	@AOC These are very trying times ! Ok it’s ok to say the Chinese virus ! I’ll never ever ever again will look at a Chinese person the same	Apr 04 2020	https://twitter.com/MartyBialec/status/1246572670692536321
983509392585830400	RT @JeremyLoper5: @lnole @JosephPacciore1 @_ReaalAmerican_ @realDonaldTrump @LittleLeague Trump is actually not a bad leader!!  When y’all…	Apr 04 2020	https://twitter.com/mossjerry1/status/1246572664011010048
918930930139463680	"RT @JanJekielek: 🔴PREMIERE 8pm ET: https://t.co/HDqitpuE2J

#CCPVirus: “You could say it’s reckless. You could say it’s intentional. But th…"	Apr 04 2020	https://twitter.com/SarahBo66847120/status/1246572651344211974
1127590640789778432	RT @matanevenoff: #ChinaLiedPeopleDied let’s not forget that Chinese foreign ministry spokesperson @zlj517 said that he thinks the #coronav…	Apr 04 2020	https://twitter.com/palm18406422/status/1246572645698531328
